ID Caso,Año,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
289125,1990,ARBOLETES,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,,12,ARMA DE FUEGO,POINT (-76.4270567981 8.8505677343)
289132,1990,CIMITARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
289140,1990,CRAVO NORTE,ARAUCA,LLANOS ORIENTALES,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-70.2042855518 6.3039127525)
289145,1990,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289147,1990,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,5,0,1,,,6,ARMA DE FUEGO,POINT (-75.4391984392 7.1653399998)
289148,1990,ALMAGUER,CAUCA,MACIZO COLOMBIANO,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-76.8559244891 1.9133602329)
289153,1990,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289156,1990,PAMPLONITA,NORTE DE SANTANDER,SUROCCIDENTE DE NORTE DE SANTANDER,ATAQUE INDISCRIMINADO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.6326979651 7.5623479915)
289160,1990,MACARAVITA,SANTANDER,PROVINCIA DE GARCIA ROVIRA,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,13,ARMA DE FUEGO,POINT (-72.5931054586 6.5065804281)
289161,1990,LA JAGUA DE IBIRICO,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-73.3342279147 9.5638873004)
289164,1990,TIQUISIO,BOLIVAR,MAGDALENA MEDIO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-74.3224523175 8.4912240092)
289178,1990,ABREGO,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-73.2217343999 8.0817841412)
289185,1990,LA PLATA,HUILA,SUR DEL HUILA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.0111649195 2.3165678431)
289188,1990,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.2400185907 6.8142634554)
289193,1990,TURBO,ANTIOQUIA,URABA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.7291584376 8.089116411)
289194,1990,PINILLOS,BOLIVAR,SUR DE BOLIVAR,INCURSIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.5222220421 8.9594298289)
289195,1990,SANTACRUZ,NARIÑO,OCCIDENTE DE NARIÑO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-77.6770222383 1.2219859189)
289197,1990,YACOPI,CUNDINAMARCA,MAGDALENA MEDIO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-74.3380243467 5.4592903412)
289202,1990,ARBOLETES,ANTIOQUIA,URABA,DESCONOCIDA,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-76.3334527372 8.5292877356)
289207,1990,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GUERRILLA,FARC,1,0,0,0,1,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-73.8499569753 7.064963864)
289212,1990,OTANCHE,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GUERRILLA,FARC,0,1,0,0,1,0,0,0,0,,TIERRA A BAJO PRECIO,4,ARMA DE FUEGO,POINT (-74.1809647364 5.6575357131)
291353,2001,TAME,ARAUCA,SARARE,ASALTO,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-71.7586108633 6.4493794856)
289220,1990,PUERTO ASIS,PUTUMAYO,BAJO PUTUMAYO,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.5669380093 0.594662822)
289224,1990,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,1,,,7,ARMA DE FUEGO,POINT (-73.4990501608 7.3919119442)
289225,1990,ALEJANDRIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,1,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-75.1413329006 6.3760656759)
289226,1990,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.6389862155 2.5664283992)
289229,1990,BOLIVAR,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-76.3543407444 4.3573771445)
289230,1990,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,,POINT (-75.581713332 6.246715564)
289236,1990,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-73.875831539 3.3737278744)
289240,1991,CHAPARRAL,TOLIMA,SUR DEL TOLIMA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.5849106782 3.6496795788)
289243,1991,AGUACHICA,CESAR,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,0,0,0,0,1,0,0,0,,,8,,POINT (-73.599028585 8.3103369584)
289244,1991,MOCOA,PUTUMAYO,MEDIO PUTUMAYO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,7,ARMA DE FUEGO,POINT (-76.650271415 1.1522961181)
289245,1991,OVEJAS,SUCRE,MONTES DE MARIA,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.2290844408 9.5266872387)
289255,1991,GUADUAS,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-74.6029562704 5.0718705327)
289256,1991,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-76.0475108743 6.846478539)
289266,1991,VISTAHERMOSA,META,ARIARI GUAYABERO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.7511667597 3.1257520996)
289267,1991,AQUITANIA,BOYACA,ORIENTE DE BOYACA,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.8839848091 5.518603543)
289268,1991,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-73.8499569753 7.064963864)
289271,1991,ARAUQUITA,ARAUCA,SARARE,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-71.5723924785 6.8851862951)
289275,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289282,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289284,1991,SAN ALBERTO,CESAR,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.394225336 7.76082642)
289286,1991,LEJANIAS,META,ARIARI GUAYABERO,ATAQUE INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,4,0,0,,,4,ARMA DE FUEGO,POINT (-73.9099702059 3.4756559101)
289288,1991,CAROLINA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-75.2831701138 6.7259771459)
289289,1991,CAROLINA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-75.2831701138 6.7259771459)
289294,1991,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,,,9,ARMA DE FUEGO,POINT (-75.554665073 6.3340688364)
289301,1991,SAN BENITO ABAD,SUCRE,LA MOJANA,INTERCEPTACIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.1360683925 8.9882808356)
289302,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,2,0,0,,,5,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289303,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,5,0,0,,,13,,POINT (-75.581713332 6.246715564)
289308,1991,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-78.7638541478 1.8071172501)
289310,1991,PUERTO PARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.918472517 6.6195043728)
289312,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289316,1991,FUSAGASUGA,CUNDINAMARCA,SUMAPAZ,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-74.3663339328 4.3384808505)
289317,1990,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,1,0,0,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-74.7015910715 7.0796396792)
289320,1991,RIONEGRO,SANTANDER,MAGDALENA MEDIO,RETÉN,GUERRILLA,ELN,0,0,0,0,0,0,3,0,0,,,4,ARMA DE FUEGO,POINT (-73.1501469118 7.2650104862)
289321,1991,CHAPARRAL,TOLIMA,SUR DEL TOLIMA,SICARIATO,GUERRILLA,FARC,1,1,0,0,1,0,1,0,0,,INTENTO DE RECLUTAMIENTO,10,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.695903568 3.9048712277)
289327,1991,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,,POINT (-73.924168553 7.4767206715)
289331,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289341,1991,CAJIBIO,CAUCA,NORTE DEL CAUCA,ATENTADO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,1,,,7,ARMA DE FUEGO,POINT (-76.7029837126 2.6648670734)
289346,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289348,1991,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,7,,POINT (-76.4853702902 3.0160539008)
289354,1991,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-76.2345017444 3.3239181063)
289374,1991,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289376,1991,PUERTO TRIUNFO,ANTIOQUIA,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.6391869537 6.0336036222)
289391,1992,PUERTO LIBERTADOR,CORDOBA,ALTO SINU Y SAN JORGE,ASALTO,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.7795248971 7.7816047298)
289394,1992,CIMITARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,1,0,0,0,0,1,,,9,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
289411,1992,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289412,1992,SAN ANDRES DE SOTAVENTO,CORDOBA,NORTE DE CORDOBA,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.5088938958 9.1451629431)
289420,1992,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,6,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289428,1992,BELLO,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GUERRILLA,ELN,0,0,0,0,0,0,5,0,0,,,9,ARMA DE FUEGO,POINT (-75.554665073 6.3340688364)
289430,1992,MUTATA,ANTIOQUIA,URABA,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,6,,POINT (-76.4358754017 7.2428750572)
289432,1992,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-76.2629766474 7.0003219398)
289433,1992,PUERTO PARRA,SANTANDER,MAGDALENA MEDIO,RETÉN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,4,,POINT (-74.0560942894 6.6508067021)
289442,1992,CHIVOLO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.623137943 10.0268411585)
289445,1992,LANDAZURI,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,1,0,0,0,0,,,4,,POINT (-73.8110852764 6.2187486149)
289451,1992,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289452,1992,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,RETÉN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.875831539 3.3737278744)
289454,1992,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,,POINT (-73.4110239344 6.8803829351)
289459,1992,PLANADAS,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6439614722 3.1976614695)
289460,1992,LA GLORIA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,,POINT (-73.5866178796 8.6007543963)
289468,1992,SAN PEDRO DE URABA,ANTIOQUIA,URABA,RETÉN,GUERRILLA,EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.3176428489 8.3970644235)
289472,1992,MILAN,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RETÉN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.506962028 1.2904272018)
289475,1992,CUCUTILLA,NORTE DE SANTANDER,CENTRO DE NORTE DE SANTANDER,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-72.7451672396 7.6093732724)
289481,1992,PUERTO GAITAN,META,ALTILLANURA,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-72.0830789361 4.3144874554)
289482,1992,GIRON,SANTANDER,PROVINCIA DE SOTO,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.1682558736 7.0727751091)
289485,1992,SANTA BARBARA,SANTANDER,PROVINCIA DE SOTO,ATAQUE INDISCRIMINADO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,14,0,0,,,11,ARMA DE FUEGO,POINT (-72.9073362788 6.9905106807)
289497,1992,CURUMANI,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,1,0,0,0,0,0,0,1,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-73.5409865164 9.2018105922)
289499,1992,TEORAMA,NORTE DE SANTANDER,CATATUMBO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,2,0,0,,,7,ARMA DE FUEGO,POINT (-73.2874092881 8.4363773379)
289501,1992,YARUMAL,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-75.4188331376 6.9638723516)
289506,1992,SAMANA,CALDAS,EJE CAFETERO,ATAQUE INDISCRIMINADO,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-75.0416610463 5.5245688415)
289511,1993,HACARI,NORTE DE SANTANDER,CATATUMBO,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,1,0,0,0,0,1,0,1,,,4,ARMA DE FUEGO,POINT (-73.0771172698 8.372019694)
289512,1993,HACARI,NORTE DE SANTANDER,CATATUMBO,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.1459753507 8.3217145622)
289513,1993,URAMITA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-76.1734091601 6.8984941111)
289515,1993,APARTADO,ANTIOQUIA,URABA,ASALTO,GUERRILLA,EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
289518,1993,LA GLORIA,CESAR,MAGDALENA MEDIO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.5866178796 8.6007543963)
289520,1993,RESTREPO,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-76.59575575 3.7928757665)
289523,1993,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,ASALTO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.2060526939 8.4001518896)
289528,1992,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,INTERCEPTACIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-74.7015910715 7.0796396792)
289530,1993,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,5,,POINT (-74.7015910715 7.0796396792)
289541,1993,SAN ANTONIO,TOLIMA,SUR DEL TOLIMA,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.480906706 3.912976052)
289545,1993,AGUACHICA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.599028585 8.3103369584)
289547,1993,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-76.1976996795 4.0852612385)
289550,1993,BELEN DE LOS ANDAQUIES,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,ASALTO,GUERRILLA,FARC,0,0,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.8724739494 1.4157864456)
289551,1993,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
289565,1993,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1,0,0,0,1,0,0,1,1,,,4,ARMA DE FUEGO,POINT (-75.1417414563 5.7306718788)
289566,1993,PEREIRA,RISARALDA,EJE CAFETERO,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO - ASFIXIA MEC NICA,POINT (-75.7171230555 4.805680265)
289569,1993,SOCHA,BOYACA,ALTIPLANO CUNDIBOYACENSE,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.6919658568 5.9967130214)
289570,1993,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.1417414563 5.7306718788)
289573,1993,SAN PEDRO DE URABA,ANTIOQUIA,URABA,SICARIATO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.380577886 8.2768866641)
289577,1993,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-72.911488911 11.5287513839)
289582,1993,RIOFRIO,VALLE DEL CAUCA,CENTRO DEL VALLE,FALSO POSITIVO,AGENTE DEL ESTADO,FUERZAS PUBLICAS,0,0,0,0,0,0,0,0,1,,,13,ARMA DE FUEGO,POINT (-76.35856135 4.051941435)
289593,1993,NECOCLI,ANTIOQUIA,URABA,RETÉN,GUERRILLA,EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.7845744975 8.4261359835)
289595,1993,APARTADO,ANTIOQUIA,URABA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-76.6688374609 7.8645650167)
289599,1993,TURBO,ANTIOQUIA,URABA,INTERCEPTACIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.7164471068 7.9343214681)
289601,1993,CAREPA,ANTIOQUIA,URABA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6532103356 7.7551163455)
