ID Caso,Año,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
106422,1988,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,5,,POINT (-74.1908941206 11.2294335041)
108305,1988,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,,1,1,0,0,1,0,0,0,1,,,5,ARMA DE FUEGO - OBJETO CONTUNDENTE,POINT (-74.0240432215 10.7696471787)
109656,1995,EL RETEN,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.2684560983 10.6106676606)
110073,1993,ARACATACA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,5,,POINT (-74.1867628365 10.589800014)
110860,1997,SANTA ANA,MAGDALENA,SUR DE MAGDALENA,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,INTENTO DE OCULTAMIENTO DE CADÁVER,4,,POINT (-74.5676576229 9.321837859)
114972,1988,VISTAHERMOSA,META,ARIARI GUAYABERO,INTERCEPTACIÓN,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.7511667597 3.1257520996)
118230,1999,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,,0,0,0,0,0,0,5,0,0,,SEÑALAMIENTO,5,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
122674,2005,PEREIRA,RISARALDA,EJE CAFETERO,DESCONOCIDA,DESCONOCIDO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO - ASFIXIA MEC NICA,POINT (-75.7171230555 4.805680265)
124971,1996,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,SICARIATO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.8499569753 7.064963864)
128631,2000,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,RUTA,GRUPO PARAMILITAR,,1,1,0,0,1,0,0,1,1,,,5,ARMA DE FUEGO,POINT (-73.4990501608 7.3919119442)
231678,1996,AGUACHICA,CESAR,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-73.599028585 8.3103369584)
129995,2003,GALERAS,SUCRE,MORROSQUILLO Y SABANAS DE SUCRE,ASALTO,GRUPO ARMADO NO DIRIMIDO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.8940773523 9.1265059929)
130239,1998,OVEJAS,SUCRE,MONTES DE MARIA,RUTA,GRUPO PARAMILITAR,,1,0,0,0,0,0,0,0,0,,,4,,POINT (-75.2290844408 9.5266872387)
133638,1995,VILLAHERMOSA,TOLIMA,NORTE DEL TOLIMA,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.1177291017 5.030452282)
134262,1995,CALI,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,1,0,0,0,0,9,0,0,,,4,ARMA DE FUEGO,POINT (-76.5215651508 3.4144143046)
137299,2002,PALMIRA,VALLE DEL CAUCA,SUR DEL VALLE,SICARIATO,GRUPO PARAMILITAR,,0,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.1707140763 3.5205153465)
142351,1996,PUERTO ASIS,PUTUMAYO,BAJO PUTUMAYO,RUTA,GUERRILLA,,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-76.4972728472 0.5050467219)
146874,1990,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RESISTENCIA A LA RETENCIÓN,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
147789,1992,APARTADO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO PARAMILITAR,,1,1,0,0,1,0,0,0,0,,INTENTO DE RECLUTAMIENTO,7,,POINT (-76.6259606537 7.8834174058)
148318,1997,APARTADO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO PARAMILITAR,,0,1,0,0,0,0,0,0,1,,,6,ARMA DE FUEGO,POINT (-76.6688374609 7.8645650167)
149731,1993,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ENGAÑO,GRUPO ARMADO NO DIRIMIDO,,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-76.0312652565 6.9212574917)
152261,2000,MONTEBELLO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,FALSO POSITIVO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,OCULTAMIENTO DE CADÁVER,4,ARMA DE FUEGO,POINT (-75.5463594949 5.9177299768)
156825,1995,CARTAGENA DE INDIAS,BOLIVAR,CANAL DEL DIQUE,RUTA,GRUPO ARMADO NO IDENTIFICADO,,0,1,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-75.496431028 10.3849855226)
157270,1994,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,RUTA,GRUPO ARMADO NO IDENTIFICADO,,1,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.0356884157 9.5821338414)
161485,1996,LA GLORIA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-73.6355900605 8.6117471847)
162668,1991,VALENCIA,CORDOBA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,1,0,0,1,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-76.1701832065 8.1754607694)
170331,1998,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-73.8499569753 7.064963864)
172143,1995,SAN MARCOS,SUCRE,LA MOJANA,INTERCEPTACIÓN,GRUPO PARAMILITAR,,0,1,0,0,0,1,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.2084841455 8.6651024544)
184609,1988,PUERTO LOPEZ,META,ALTILLANURA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,1,0,0,1,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-73.0478945239 4.0567892538)
18840,2002,MAICAO,LA GUAJIRA,ALTA GUAJIRA,FALSO POSITIVO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-72.24190502 11.3783267846)
205443,2006,CURILLO,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.9192043462 1.0334737476)
208520,2004,YOPAL,CASANARE,PIEDEMONTE LLANERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,1,0,0,0,0,0,1,1,,,4,,POINT (-72.396915159 5.3276126513)
210267,2000,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,1,0,0,0,0,,,4,,POINT (-74.9879525625 6.1879915689)
218398,1989,AGUACHICA,CESAR,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,1,0,0,0,0,0,0,0,,,4,,POINT (-73.6091641207 8.3846554502)
223435,1992,RIOSUCIO,CALDAS,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO DIRIMIDO,,0,1,0,0,1,0,1,0,0,,,4,,POINT (-75.7020697129 5.4236809131)
224424,1993,AGUACHICA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-73.599028585 8.3103369584)
227790,1995,ANZA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,INTERCEPTACIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,OCULTAMIENTO DE CADÁVER,5,,POINT (-75.8544415828 6.3026583592)
238244,1998,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,RETÉN,GRUPO PARAMILITAR,,0,0,0,0,1,0,0,0,1,,INTENTO DE OCULTAMIENTO DE CADÁVER,4,ARMA CORTO PUNZANTE - OTRO,POINT (-73.924168553 7.4767206715)
288323,1996,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-73.4990501608 7.3919119442)
288332,0,TIBU,NORTE DE SANTANDER,CATATUMBO,ENGAÑO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-72.7359186314 8.6395488525)
288334,0,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,5,,POINT (-75.2400185907 6.8142634554)
288345,0,ATACO,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,GUERRILLA,,0,0,0,0,0,0,0,1,0,,,4,,POINT (-75.382534257 3.5906357374)
288347,0,LERIDA,TOLIMA,NORTE DEL TOLIMA,INTERCEPTACIÓN,DESCONOCIDO,,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.910634355 4.8620253462)
288364,1959,ACEVEDO,HUILA,SUR DEL HUILA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-75.8885315631 1.8052632275)
288391,1960,FRESNO,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.0356271476 5.153638261)
288392,1960,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,DESCONOCIDO,,0,0,0,0,0,0,2,0,0,,,7,,POINT (-75.9621155318 5.0727811385)
288415,1961,SIN INFORMACION,ANTIOQUIA,,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.504557037 6.702032125)
288447,1962,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.9309405816 4.2670332735)
288511,1964,CHIQUINQUIRA,BOYACA,ALTIPLANO CUNDIBOYACENSE,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,8,0,0,,,6,ARMA DE FUEGO,POINT (-73.8183876347 5.6141278904)
288550,1968,CIMITARRA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288555,1970,VILLA CARO,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO - OBJETO CONTUNDENTE,POINT (-72.973652389 7.9142783046)
288556,1970,CHIQUINQUIRA,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.8183876347 5.6141278904)
288558,1970,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,1,1,0,,,5,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
288559,1970,SIN INFORMACION,META,,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-71.1081661373 4.7339699088)
288560,1970,SIN INFORMACION,CESAR,,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,1,0,0,,,7,,POINT (-73.517831544 9.53665993)
288561,1970,SIN INFORMACION,TOLIMA,,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-72 5.3008119038)
288562,1970,SAN PABLO DE BORBUR,BOYACA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.0699644758 5.6506763959)
288565,1972,VALENCIA,CORDOBA,URABA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.1507186857 8.2550165836)
288566,1972,ORTEGA,TOLIMA,SUR DEL TOLIMA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,2,0,0,,,4,,POINT (-75.2226010951 3.9349163866)
288567,1974,YACOPI,CUNDINAMARCA,MAGDALENA MEDIO,INTERCEPTACIÓN,GUERRILLA,,0,0,0,0,0,0,0,1,0,,,5,ARMA DE FUEGO,POINT (-74.3380243467 5.4592903412)
288568,1975,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,11,ARMA DE FUEGO,POINT (-73.0005932132 10.7695786836)
288569,1976,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-74.5879991859 5.9779349517)
288581,1978,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,AGENTE DEL ESTADO,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-72 4)
288595,1979,LA PAZ,CESAR,SERRANIA DEL PERIJA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,1,0,0,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-73.1713629126 10.3874895364)
288596,1979,DIBULLA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.3993159494 11.216244538)
288607,1981,PEREIRA,RISARALDA,EJE CAFETERO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,7,ARMA DE FUEGO,POINT (-75.7171230555 4.805680265)
288613,1981,JAMBALO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-76.3238781841 2.7778373466)
288623,1981,SOLITA,CAQUETA,AMAZONIA SUR-ORIENTAL,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.6197340907 0.8766680033)
288630,1982,SANTA HELENA DEL OPON,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.6167932693 6.3396453498)
288632,1982,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,14,ARMA DE FUEGO,POINT (-74.5879991859 5.9779349517)
288633,1982,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,9,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.3399896478 5.8363790752)
288638,1982,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,INCURSIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.0825242787 6.9123047264)
288639,1982,NECHI,ANTIOQUIA,LA MOJANA,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-74.7764701215 8.094128661)
288650,1983,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,4,,POINT (-74.4099455275 6.4870411404)
288651,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288654,1983,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,11,ARMA DE FUEGO,POINT (-73.4990501608 7.3919119442)
288657,1983,SANTA FE DE ANTIOQUIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,6,,POINT (-75.827079071 6.5565332964)
288658,1983,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-74.4099455275 6.4870411404)
288660,1983,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
288661,1983,VALENCIA,CORDOBA,URABA,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,,POINT (-76.1507186857 8.2550165836)
288663,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288666,1983,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.4099455275 6.4870411404)
288669,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,1,0,,,5,ARMA DE FUEGO,POINT (-74.396297471 6.4825778357)
288671,1983,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,9,,POINT (-74.5879991859 5.9779349517)
288673,1983,OTANCHE,BOYACA,ALTIPLANO CUNDIBOYACENSE,REUNIÓN PÚBLICA,GRUPO ARMADO NO DIRIMIDO,,0,0,0,0,1,0,0,0,1,,,7,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.2057211082 5.7286650048)
288676,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,INCURSIÓN,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,1,1,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,4,ARMA DE FUEGO,POINT (-74.396297471 6.4825778357)
288678,1983,SABANETA,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-75.6155852932 6.1509701809)
288679,1983,SANTO DOMINGO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE,POINT (-75.1677837076 6.4748432929)
288681,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,12,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288683,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,1,,,8,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288684,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,1,0,0,0,0,0,0,0,,,8,,POINT (-73.9525821232 6.3206818675)
288686,1983,MUTATA,ANTIOQUIA,URABA,ASALTO,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.5566600848 7.2778273273)
288688,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,FALSO POSITIVO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,16,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288689,1983,APARTADO,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.5624447274 7.8838030684)
288690,1983,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.2383961682 10.0404579941)
288693,1983,CIMITARRA,SANTANDER,MAGDALENA MEDIO,RUTA,GRUPO PARAMILITAR,,0,0,0,0,0,0,1,0,0,,,7,ARMA DE FUEGO,POINT (-73.9525821232 6.3206818675)
288695,1983,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.4099455275 6.4870411404)
288766,1985,TURBO,ANTIOQUIA,URABA,ATAQUE INDISCRIMINADO,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-76.6322473006 7.9968979535)
288698,1984,CIMITARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,0,0,0,0,1,0,0,0,1,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.396297471 6.4825778357)
288699,1984,CIMITARRA,SANTANDER,MAGDALENA MEDIO,ASALTO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,0,0,0,0,1,0,0,0,1,,,4,,POINT (-73.9525821232 6.3206818675)
288700,1984,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.4391984392 7.1653399998)
288701,1984,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,ASALTO,AGENTE DEL ESTADO - GRUPO PARAMILITAR,,0,1,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-74.3399896478 5.8363790752)
288706,1984,LANDAZURI,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.7523777301 6.3745639996)
288708,1984,RISARALDA,CALDAS,EJE CAFETERO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.7672195365 5.1645089565)
288709,1984,ABREGO,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,INTERCEPTACIÓN,DESCONOCIDO,,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-73.2217343999 8.0817841412)
288711,1984,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,,1,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.4990501608 7.3919119442)
288712,1984,TURBO,ANTIOQUIA,URABA,RUTA,GRUPO PARAMILITAR,,0,0,0,0,0,0,3,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.5178133654 8.0375127958)
288714,1984,TURBO,ANTIOQUIA,URABA,INCURSIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.7291584376 8.089116411)
288715,1984,LA DORADA,CALDAS,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,,0,1,0,0,1,0,0,1,1,,,4,,POINT (-74.6582056212 5.4444060982)
288717,1984,ZAPAYAN,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.716877967 10.1682967093)
288718,1984,APARTADO,ANTIOQUIA,URABA,INCURSIÓN,GRUPO PARAMILITAR,,0,1,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
288720,1984,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,,0,0,0,0,0,0,1,1,0,,,8,ARMA DE FUEGO,POINT (-74.5879991859 5.9779349517)
288721,1984,ARAUQUITA,ARAUCA,SARARE,DESCONOCIDA,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-71.426751178 7.0269814147)
288724,1984,EL BAGRE,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,INCURSIÓN,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.799097289 7.5975217942)
288730,1984,LA JAGUA DE IBIRICO,CESAR,SERRANIA DEL PERIJA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,,0,0,1,0,0,0,5,0,0,,,6,ARMA DE FUEGO,POINT (-73.3342279147 9.5638873004)
288731,1984,LA JAGUA DE IBIRICO,CESAR,SERRANIA DEL PERIJA,ATAQUE INDISCRIMINADO,GUERRILLA,,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.3342279147 9.5638873004)
